propensao,nome,cnpj,porte,bairro,idade_anos,unidades,capital_social,telefone,arquetipo,capacidade,fit_ticket
0.8165,ORTO MAIS IMPLANTES,17.820.495/0001-06,EPP,SETOR CENTRAL (GAMA),13,1,80000.0,(61) 82425333,especialista_alto_ticket,0.71,1.0
0.8160,SEDAODONTO,05.058.559/0001-96,ME,ASA NORTE,24,1,1793501.0,(61) 33262220,especialista_alto_ticket,0.54,1.0
0.8085,"LEVITE ODONTOLOGIA, SAUDE E ESTETICA INTEGRADA LTDA",34.056.350/0001-91,DEMAIS,ASA NORTE,7,1,110000.0,(61) 99090431,especialista_alto_ticket,0.69,1.0
0.8085,CENTRO ODONTOLOGICO IMPLANTAR,18.434.643/0001-09,EPP,TAGUATINGA SUL (TAGUATINGA),13,1,80000.0,(61) 32084100,especialista_alto_ticket,0.69,1.0
0.8080,INSTITUTO HORIZZON OM,24.925.220/0001-94,DEMAIS,SUL (AGUAS CLARAS),10,1,50000.0,(61) 37021555,clinica_institucional,0.72,0.6
0.8080,IMP - ODONTO,22.657.041/0001-98,EPP,NORTE (AGUAS CLARAS),11,1,20000.0,(61) 99999999,clinica_institucional,0.72,0.6
0.8070,ESTETICA INTEGRADA,04.017.394/0001-41,DEMAIS,ASA NORTE,26,1,30000.0,(61) 32014040,especialista_alto_ticket,0.63,1.0
0.8070,CS - ODONTOPEDIATRIA E ORTODONTIA,01.273.183/0001-81,EPP,ASA NORTE,30,1,7000.0,(61) 33289501,especialista_alto_ticket,0.63,1.0
0.8045,CIOB,05.431.576/0001-27,EPP,SETOR SUL (GAMA),23,1,96000.0,(61) 35637612,especialista_alto_ticket,0.68,1.0
0.8045,EXCELENCIA ODONTOLOGIA,13.498.687/0001-89,EPP,RIACHO FUNDO,15,1,50000.0,(61) 84414040,especialista_alto_ticket,0.68,1.0
0.8045,ORTHO TRAUMA,18.688.888/0001-62,DEMAIS,TAGUATINGA SUL (TAGUATINGA),13,1,20000.0,(61) 82282082,especialista_alto_ticket,0.68,1.0
0.8040,ODONTOTAL,05.525.628/0001-24,EPP,ASA SUL,23,1,80000.0,(61) 32445566,clinica_geral,0.71,0.6
0.8040,CLINICA SMILE CENTER,07.836.557/0001-06,EPP,ASA NORTE,20,1,80000.0,(61) 33270046,clinica_institucional,0.71,0.6
0.8040,AURA ODONTOLOGIA,08.344.971/0001-60,ME,ASA NORTE,19,1,95400.0,(61) 30335979,especialista_alto_ticket,0.51,1.0
0.8000,VERTHO ODONTOLOGIA ESPECIALIZADA,06.154.401/0001-82,DEMAIS,ASA NORTE,22,1,45000.0,(61) 3998138,clinica_institucional,0.7,0.6
0.8000,HUMANIZA ODONTOLOGIA ESPECIALIZADA,13.068.898/0001-81,DEMAIS,ASA NORTE,15,1,25000.0,(61) 33271629,clinica_institucional,0.7,0.6
0.8000,CLINICA ELIANA MORESCHI ODONTOLOGIA,04.679.624/0001-38,DEMAIS,ASA NORTE,24,1,20000.0,(61) 33268424,clinica_geral,0.7,0.6
0.7990,E & M ODONTO,01.310.078/0001-75,EPP,ASA SUL,37,1,3000.0,(61) 32267126,especialista_alto_ticket,0.61,1.0
0.7990,CLINICA TIZIOTTI,24.889.750/0001-24,EPP,ASA SUL,38,1,2000.0,(61) 32420192,especialista_alto_ticket,0.61,1.0
0.7980,BANTIM ESTETICA ORAL,09.813.856/0001-50,ME,ASA SUL,18,2,20000.0,(61) 96485771,multi_unidade,0.52,1.0
0.7965,REDE ODONTO,09.060.675/0001-09,DEMAIS,SOBRADINHO,19,1,10000.0,(31) 32128441,especialista_alto_ticket,0.66,1.0
0.7965,IOL ORTODONTIA,05.562.679/0001-26,EPP,TAGUATINGA,23,1,0.0,(61) 3516784,especialista_alto_ticket,0.66,1.0
0.7960,QUATRO ODONTOLOGIA,21.909.968/0001-05,DEMAIS,ASA SUL,11,2,400000.0,(61) 30364100,multi_unidade,0.84,0.35
0.7960,PERSONNALITE ODONTOLOGIA,15.016.838/0001-40,DEMAIS,ASA NORTE,14,1,115000.0,(61) 33498153,clinica_institucional,0.69,0.6
0.7960,PREMIER ODONTOLOGIA OROFACIAL,24.427.043/0001-16,ME,ASA NORTE,10,1,88000.0,(61) 30248571,clinica_geral,0.49,1.0
0.7960,IMPLANTO PRIME,26.058.181/0001-09,ME,ASA SUL,10,1,80000.0,(61) 30341598,especialista_alto_ticket,0.49,1.0
0.7960,AQUARIUS ORTODONTIA,18.950.047/0001-81,ME,ASA NORTE,12,1,50000.0,(61) 30336087,especialista_alto_ticket,0.49,1.0
0.7960,GRATONE,21.333.358/0001-06,ME,ASA NORTE,11,1,50000.0,(61) 33515008,especialista_alto_ticket,0.49,1.0
0.7925,VITAL IMPLANTES / VITAL CLINICA ODONTOLOGICA / ORAL MED,18.198.904/0001-39,DEMAIS,TAGUATINGA,13,1,70000.0,(61) 30331122,especialista_alto_ticket,0.65,1.0
0.7920,TBH CENTRO ODONTOLOGICO,10.889.154/0001-30,DEMAIS,NORTE (AGUAS CLARAS),17,1,134772.0,(61) 39670442,clinica_institucional,0.68,0.6
0.7920,AFB CLINICA ODONTOLOGICA LTDA,24.377.323/0001-67,DEMAIS,AGUAS CLARAS,10,1,88000.0,(61) 32266883,clinica_geral,0.68,0.6
0.7920,IE ODONTOLOGIA,07.541.715/0001-09,EPP,ASA SUL,21,1,72400.0,(61) 33227565,clinica_institucional,0.68,0.6
0.7920,MAXXIMUS IMPLANTES,14.238.868/0001-39,ME,ASA NORTE,15,1,105000.0,(61) 30335995,especialista_alto_ticket,0.48,1.0
0.7910,CREDENT-CLINICA DE REABILITACAO ESTETICA DENTARIA LTDA,72.582.463/0001-10,EPP,ASA SUL,32,1,10000.0,(61) 33467091,especialista_alto_ticket,0.59,1.0
0.7910,DENTAIRE - ODONTOLOGIA ESTETICA AVANCADA,00.141.891/0001-04,DEMAIS,ASA NORTE,32,1,10000.0,(61) 33286066,especialista_alto_ticket,0.59,1.0
0.7910,ORTHOS ODONTOLOGIA LTDA,03.046.009/0001-21,EPP,ASA NORTE,27,1,10000.0,(61) 39012000,especialista_alto_ticket,0.59,1.0
0.7910,ORTOBRASILIA ORTODONTIA S/S LTDA,04.507.212/0001-10,EPP,ASA NORTE,25,1,10000.0,(61) 98683904,especialista_alto_ticket,0.59,1.0
0.7910,ERTTY ORTODONTIA,03.677.835/0001-79,EPP,LAGO SUL,26,1,0.0,(061) 2480859,especialista_alto_ticket,0.59,1.0
0.7885,RUSTON DIAS ODONTOLOGIA PREMIUM,11.016.753/0001-01,EPP,TAGUATINGA CENTRO,17,1,30000.0,(61) 81825689,especialista_alto_ticket,0.64,1.0
0.7885,REDE ODONTO,15.013.516/0001-48,DEMAIS,SETOR HOSPITALAR (PLANALTINA),14,1,10000.0,(61) 81126023,especialista_alto_ticket,0.64,1.0
0.7880,IOE INSTITUTO DE ODONTOLOGIA ESPECIALIZADA,08.923.158/0001-45,DEMAIS,ASA NORTE,19,1,88000.0,(61) 33495659,clinica_institucional,0.67,0.6
0.7880,DENTAL DESIGN,08.963.430/0001-10,DEMAIS,ASA NORTE,19,1,60000.0,(61) 33220002,clinica_institucional,0.67,0.6
0.7880,LOE,05.313.098/0001-50,EPP,ASA SUL,23,1,30000.0,(61) 31313131,clinica_institucional,0.67,0.6
0.7880,IORR - INSTITUTO ODONTOLOGICO ROCHA RAMOS,04.671.937/0001-40,EPP,ASA SUL,24,1,20000.0,(61) 32240931,clinica_institucional,0.67,0.6
0.7880,IMPLANT & ART ODONTOLOGICA ESPECIALIZADA,11.878.512/0001-71,ME,ASA NORTE,16,1,20000.0,(61) 33280073,especialista_alto_ticket,0.47,1.0
0.7880,VANESSA BILACCHI ODONTOLOGIA E ESTETICA,07.664.106/0001-39,ME,ASA SUL,20,1,20000.0,(61) 33641219,marca_pessoal,0.47,1.0
0.7880,INSTITUTO DE IMPLANT. E ESTETICA FERNANDO MENICUCCI,07.036.474/0001-32,EPP,ASA SUL,21,1,0.0,,especialista_alto_ticket,0.47,1.0
0.7870,DENTAL DESIGN,04.213.533/0001-02,EPP,ASA SUL,25,1,50000.0,(61) 32331662,clinica_institucional,0.78,0.6
0.7870,LUSTOSA ORTODONTIA,04.243.149/0001-52,ME,ASA NORTE,25,1,272000.0,(61) 32254070,especialista_alto_ticket,0.58,1.0
0.7845,ORTOESTETICA AGUAS CLARAS,41.106.652/0001-92,EPP,SUL (AGUAS CLARAS),5,1,80000.0,(61) 35538393,especialista_alto_ticket,0.63,1.0
0.7845,AURELIANO ODONTOLOGIA E ESTETICA,43.256.268/0001-00,EPP,NORTE (AGUAS CLARAS),5,1,60000.0,(61) 92492662,especialista_alto_ticket,0.63,1.0
0.7845,YONARA GONCALVES ODONTOLOGIA ESTETICA,39.794.457/0001-50,EPP,AREA OCTOGONAL,5,1,50000.0,(61) 91381834,especialista_alto_ticket,0.63,1.0
0.7840,ORALUS,19.438.427/0001-02,DEMAIS,ASA SUL,12,1,100000.0,(61) 81300924,clinica_geral,0.66,0.6
0.7840,ORALCLIN,05.159.302/0001-20,EPP,AREA OCTOGONAL,24,1,0.0,(61) 33617345,clinica_institucional,0.66,0.6
0.7805,CENTRO DE ESTETICA ORAL,22.693.461/0001-20,EPP,SOBRADINHO,11,1,40000.0,(61) 35475870,especialista_alto_ticket,0.62,1.0
0.7800,IPO PALMIERI,23.490.930/0001-76,DEMAIS,ASA NORTE,10,1,50000.0,(61) 33261131,clinica_institucional,0.65,0.6
0.7800,DM IMPLANTUS,12.065.494/0001-71,ME,ASA NORTE,16,1,105000.0,(61) 39636100,especialista_alto_ticket,0.45,1.0
0.7800,CLINICA BELA ARTE - ODONTOLOGIA ESTETICA AVANCADA,08.373.594/0001-98,ME,ASA SUL,19,1,100000.0,(61) 45017171,especialista_alto_ticket,0.45,1.0
0.7800,CLINICA ORTHOLIFE JK,17.968.319/0001-08,ME,ASA SUL,13,1,30000.0,(61) 32258767,especialista_alto_ticket,0.45,1.0
0.7800,ODONTOLOGIA E ESTETICA DENTE NOVO,20.410.740/0001-03,ME,SETOR HABITACIONAL VICENTE PIRES - TRECHO 3,12,1,20000.0,(61) 99193145,especialista_alto_ticket,0.45,1.0
0.7790,IORTO,74.171.281/0001-81,DEMAIS,ASA NORTE,32,1,15000.0,(61) 33286264,especialista_alto_ticket,0.56,1.0
0.7785,ORTHOS,11.979.775/0001-77,DEMAIS,GUARA I,16,2,10000.0,(61) 99644763,multi_unidade,0.64,1.0
0.7780,INTEGRATO MEDICINA DENTAL AVANCADA,12.492.303/0001-58,DEMAIS,ASA SUL,15,1,960000.0,(61) 34439555,clinica_geral,0.77,0.35
0.7765,ABSOLUTE ODONTOLOGIA,18.725.714/0001-22,EPP,SAMAMBAIA NORTE SAMAMBAIA,13,1,15000.0,(61) 30490046,especialista_alto_ticket,0.61,1.0
0.7760,PRIME ODONTOLOGIA ESPECIALIZADA,12.527.090/0001-52,DEMAIS,ASA NORTE,15,1,50000.0,(61) 92294119,clinica_institucional,0.64,0.6
0.7760,C O E HL,10.917.802/0001-14,DEMAIS,ASA SUL,17,1,50000.0,(61) 30370202,clinica_geral,0.64,0.6
0.7760,FRAME ODONTOLOGIA ESPECIALIZADA,15.787.847/0001-35,DEMAIS,ASA SUL,14,1,15000.0,(61) 81615401,clinica_institucional,0.64,0.6
0.7760,.,11.181.173/0001-70,DEMAIS,ASA NORTE,16,1,2000.0,(61) 33285613,clinica_geral,0.64,0.6
0.7760,DERMODONTO,09.207.266/0001-84,ME,ASA SUL,18,1,95400.0,(61) 33210999,especialista_alto_ticket,0.44,1.0
0.7760,NEO - NUCLEO DE ESTETICA ORAL,09.501.134/0001-60,ME,ASA NORTE,18,1,73000.0,(61) 93410202,especialista_alto_ticket,0.44,1.0
0.7760,ODONTO ESTETIC,09.351.049/0001-63,ME,ASA SUL,18,1,73000.0,(61) 33694883,especialista_alto_ticket,0.44,1.0
0.7750,INSTITUTO ODONTOLOGICO LUCIANA INCERTI,04.177.271/0001-78,EPP,SUL (AGUAS CLARAS),25,1,100000.0,(61) 39641892,clinica_institucional,0.75,0.6
0.7750,ORALLE,00.835.862/0001-34,ME,SETOR SUDOESTE,30,1,105000.0,(61) 33627000,especialista_alto_ticket,0.55,1.0
0.7740,IANARA PINHO - ODONTOLOGIA,24.930.143/0001-60,DEMAIS,NORTE (AGUAS CLARAS),10,1,120000.0,(61) 30430043,clinica_geral,0.76,0.35
0.7740,PAULA MAIA ODONTOLOGIA,14.536.661/0001-40,DEMAIS,ASA NORTE,14,1,100000.0,(61) 32484081,marca_pessoal,0.76,0.35
0.7730,INFINITY IMPLANTES,36.137.045/0001-50,EPP,TAGUATINGA NORTE (TAGUATINGA),6,1,120000.0,(61) 98308420,especialista_alto_ticket,0.77,1.0
0.7720,INSTITUTO LABOISSIERE ODONTOLOGIA,11.127.434/0001-73,EPP,ASA NORTE,16,1,10000.0,(61) 33271535,clinica_institucional,0.63,0.6
0.7720,REVELLE ODONTO E ESTETICA FACIAL,17.465.406/0001-42,ME,ASA NORTE,13,1,100000.0,(61) 91844402,especialista_alto_ticket,0.43,1.0
0.7720,OF ORTODONTIA FAKHOURI,11.872.760/0001-05,ME,AGUAS CLARAS,16,1,10000.0,(61) 30411233,especialista_alto_ticket,0.43,1.0
0.7710,PRIMORE - INSTITUTO ODONTOLOGICO ESPECIALIZADO SOCIEDADE SIMPLES,24.946.071/0001-40,EPP,ASA SUL,37,1,453600.0,(061) 3217196,clinica_institucional,0.74,0.6
0.7710,INSTITUTO DIOGO LUSTOSA,01.584.762/0001-45,EPP,ASA SUL,40,1,20000.0,(61) 33423001,clinica_institucional,0.74,0.6
0.7710,ORTHO BIO CENTER,04.644.915/0001-90,EPP,ASA SUL,25,1,0.0,,especialista_alto_ticket,0.54,1.0
0.7710,CLINICA ALFA RIDERE SAUDE E ESTETICA BUCAL,19.523.642/0001-01,ME,SUL (AGUAS CLARAS),12,1,70000.0,(61) 94525364,especialista_alto_ticket,0.49,1.0
0.7685,OSTEO IMPLANTE,27.410.508/0001-14,EPP,ASA NORTE,9,1,30000.0,(61) 30366116,especialista_alto_ticket,0.59,1.0
0.7685,INSTITUTO AYRES,27.770.887/0001-53,EPP,SETOR HABITACIONAL JARDIM BOTANICO,9,1,28000.0,(61) 32632184,especialista_alto_ticket,0.59,1.0
0.7680,SPEC ODONTOLOGIA ESPECIALIZADA,23.129.699/0001-90,EPP,SUL (AGUAS CLARAS),11,1,47000.0,(61) 39723601,clinica_institucional,0.62,0.6
0.7670,CLINICA ODONTOLOGICA JOSE RIOS LTDA,01.054.361/0001-83,DEMAIS,ASA SUL,30,1,640000.0,(61) 34421200,clinica_geral,0.73,0.6
0.7665,ONNE ESTETICA OROFACIAL LTDA,48.512.436/0001-96,DEMAIS,AGUAS CLARAS,3,1,100000.0,(61) 86171577,especialista_alto_ticket,0.66,1.0
0.7645,JULIANA ALMEIDA ODONTOLOGIA ESTETICA,29.589.274/0001-40,DEMAIS,ASA NORTE,8,1,20000.0,(61) 33269475,marca_pessoal,0.58,1.0
0.7645,SANTORINI ODONTOLOGIA,42.428.918/0001-86,EPP,ASA NORTE,5,1,5000.0,(61) 92359146,especialista_alto_ticket,0.58,1.0
0.7640,INSTITUTO ODONTOLOGICO AMAURY FRANKLIN LTDA,19.407.498/0001-30,DEMAIS,ASA SUL,12,1,67800.0,(61) 33219513,clinica_institucional,0.61,0.6
0.7640,GODOY & GODOY ODONTOLOGIA,17.706.867/0001-60,DEMAIS,ASA NORTE,13,1,30000.0,(61) 30346911,clinica_geral,0.61,0.6
0.7640,INTEGRA ODONTOLOGIA,11.020.246/0001-41,DEMAIS,NORTE (AGUAS CLARAS),17,1,10000.0,(61) 32566060,clinica_institucional,0.61,0.6
0.7640,OSTEON IMPLANTES DENTARIOS LTDA,25.422.287/0001-79,ME,ASA SUL,10,1,30000.0,(61) 30332428,especialista_alto_ticket,0.41,1.0
0.7620,ORAL FLEX,18.905.254/0001-14,EPP,ASA NORTE,12,1,210000.0,(61) 82751913,clinica_geral,0.73,0.35
0.7605,MANZI ESTETICA ORAL,17.900.402/0001-45,DEMAIS,TAGUATINGA,13,1,15000.0,(61) 35632368,especialista_alto_ticket,0.57,1.0
0.7600,MS CLINICA ODONTOLOGICA,12.182.197/0001-06,DEMAIS,ASA NORTE,16,1,20000.0,(61) 33262666,clinica_geral,0.6,0.6
0.7600,ODONTOLOGIA SUDOESTE,11.682.223/0001-00,EPP,SUDOESTE,16,1,10000.0,(61) 30323250,clinica_institucional,0.6,0.6
0.7600,CROI - CENTRO DE REABILITACAO ORAL E IMPLANTODONTIA,08.961.178/0001-00,ME,ASA NORTE,19,1,30000.0,(61) 39639047,especialista_alto_ticket,0.4,1.0
0.7600,"TRIADE MEDICINA, ODONTOLOGIA & ESTETICA",08.680.495/0001-59,ME,ASA NORTE,19,1,30000.0,(61) 33494808,especialista_alto_ticket,0.4,1.0
0.7590,CENTRO DE ODONTOLOGIA AVANCADA,26.963.843/0001-87,EPP,ASA SUL,35,1,50000.0,(61) 33212223,clinica_institucional,0.71,0.6
0.7590,CORE CENTRO ODONTOLOGICO REABILITADOR E ESTETICO,04.649.144/0001-24,ME,ASA NORTE,25,1,99800.0,(61) 92984843,especialista_alto_ticket,0.51,1.0
0.7590,FACHINI ODONTOLOGIA,01.359.114/0001-95,ME,ASA NORTE,30,1,96000.0,(61) 33515008,especialista_alto_ticket,0.51,1.0
0.7585,INSTITUTO ILUMA ODONTOLOGIA E ESTETICA,52.013.593/0001-24,EPP,SUL (AGUAS CLARAS),3,1,100000.0,(61) 83336060,especialista_alto_ticket,0.64,1.0
0.7580,QUALITA ODONTOLOGIA,22.742.934/0001-31,DEMAIS,ASA SUL,11,1,80000.0,(61) 30333729,clinica_geral,0.72,0.35
0.7580,ODONTO SUBLIME,17.375.879/0001-59,DEMAIS,ASA NORTE,13,1,80000.0,(61) 35263726,clinica_geral,0.72,0.35
0.7580,DR JOSE GUIMARAES NETO,22.478.506/0001-43,DEMAIS,ASA NORTE,11,1,79000.0,(61) 33260020,marca_pessoal,0.72,0.35
0.7580,LARA CRUVINEL S. DE PADUA LTDA,23.890.410/0001-50,EPP,NORTE (AGUAS CLARAS),10,1,78800.0,(61) 34350315,clinica_geral,0.72,0.35
0.7580,ODONTO KIDS,16.481.791/0001-59,DEMAIS,ASA NORTE,14,1,60000.0,(61) 30341137,clinica_geral,0.72,0.35
0.7570,HORTELA ORTODONTIA,31.146.998/0001-60,EPP,TAGUATINGA CENTRO (TAGUATINGA),8,1,60000.0,(61) 35620705,especialista_alto_ticket,0.73,1.0
0.7560,AMARE ODONTOLOGIA HOSPITALAR INTEGRADA E HOME CARE LTDA,24.005.986/0001-50,EPP,ASA SUL,10,2,150000.0,(61) 98032064,multi_unidade,0.74,0.35
0.7560,CHRONOS ODONTOLOGIA,14.726.482/0001-76,DEMAIS,ASA NORTE,14,2,100000.0,(61) 32445099,multi_unidade,0.74,0.35
0.7560,CLINICA ODONTOLOGICA BIOBUCAL,05.140.158/0001-80,DEMAIS,ASA SUL,24,1,13000.0,(61) 32027379,clinica_geral,0.59,0.6
0.7560,CLINICA ODONTOLOGICA NADIA NISHIMURA,11.314.717/0001-24,DEMAIS,ASA SUL,16,1,10000.0,(61) 32443743,clinica_geral,0.59,0.6
0.7560,INSTITUTO ODONTOLOGICO GLAYDSON RIBEIRO,11.748.447/0001-60,DEMAIS,ASA NORTE,16,1,10000.0,(61) 39640691,clinica_institucional,0.59,0.6
0.7560,ODONTOFAMA CLINICA ODONTOLOGICA,08.247.802/0001-02,DEMAIS,ASA NORTE,20,1,10000.0,(61) 34436655,clinica_geral,0.59,0.6
0.7560,I R B B,13.830.299/0001-53,DEMAIS,ASA SUL,15,1,5000.0,(61) 32440040,clinica_institucional,0.59,0.6
0.7560,S & A SORRISO CLINICA ODONTOLOGICA,10.937.505/0001-30,DEMAIS,ASA SUL,17,1,5000.0,(61) 84587504,clinica_geral,0.59,0.6
0.7560,CLINICA ODONTOLOGICA ANDRADE ROCHA,07.427.394/0001-08,EPP,ASA SUL,21,1,0.0,(61) 32448002,clinica_geral,0.59,0.6
0.7560,UNO ODONTOLOGIA ESPECIALIZADA,05.007.728/0001-69,EPP,ASA NORTE,24,1,0.0,(61) 33270440,clinica_institucional,0.59,0.6
0.7560,CORE-CLINICA ODONTOLOGICA DE REABILITACAO E ESTETICA,23.869.800/0001-49,ME,ASA NORTE,10,1,88000.0,(61) 33278109,especialista_alto_ticket,0.39,1.0
0.7560,CLINICA ODONTOLOGIA DR. ORTHO,19.860.528/0001-69,ME,SUL (AGUAS CLARAS),12,1,50000.0,(61) 37030101,especialista_alto_ticket,0.39,1.0
0.7560,RAY SANTOS ODONTOLOGIA E ESTETICA,18.907.151/0001-93,ME,ASA SUL,12,1,50000.0,(61) 91324739,especialista_alto_ticket,0.39,1.0
0.7560,N O B,07.555.750/0001-79,ME,ASA NORTE,21,1,0.0,(61) 30366046,especialista_alto_ticket,0.39,1.0
0.7555,CLINICA INTEGRADA ODONTO PREVENTIVA E ESTETICA FACIAL,72.576.408/0001-17,EPP,TAGUATINGA NORTE (TAGUATINGA),32,1,40000.0,(61) 35629499,especialista_alto_ticket,0.67,1.0
0.7550,CLINICA ODONTOLOGICA SANTIAGO,00.638.168/0001-27,EPP,ASA SUL,31,1,10000.0,(61) 30369449,clinica_geral,0.7,0.6
0.7545,ORAL SIN IMPLANTES,48.575.446/0001-70,EPP,ASA NORTE,3,1,800000.0,(61) 30228030,especialista_alto_ticket,0.63,1.0
0.7540,VITESSE ODONTOLOGIA,14.119.813/0001-00,DEMAIS,SUDOESTE,15,1,110000.0,(61) 30461730,clinica_geral,0.71,0.35
0.7540,IGM ODONTOPEDIATRIA,05.469.139/0001-00,EPP,ASA NORTE,23,1,50000.0,(61) 32721097,clinica_geral,0.71,0.35
0.7525,RAME ODONTOLOGIA,06.193.894/0001-60,EPP,TAGUATINGA,22,1,120000.0,(61) 30331083,clinica_geral,0.75,0.6
0.7525,QUALIODONTO CLINICA ODONTOLOGICA,11.201.369/0001-89,EPP,SOBRADINHO II,16,1,100000.0,(61) 32339810,clinica_geral,0.75,0.6
0.7525,BSB IMPLANTES,09.602.734/0001-15,ME,TAGUATINGA SUL (TAGUATINGA),18,1,100000.0,(61) 84160557,especialista_alto_ticket,0.55,1.0
0.7525,INSTITUTO FACCE - CIRURGIA BUCOMAXILOFACIAL E IMPLANTOD,36.474.273/0001-15,EPP,ASA NORTE,6,1,10000.0,(61) 93156282,especialista_alto_ticket,0.55,1.0
0.7525,NEO-NUCLEO DE ESTETICA E ORTODONTIA,36.703.034/0001-90,EPP,NORTE (AGUAS CLARAS),6,1,10000.0,(61) 38790071,especialista_alto_ticket,0.55,1.0
0.7520,VIVACE ODONTOLOGIA ESPECIALIZADA,15.286.908/0001-80,DEMAIS,ASA NORTE,14,1,20000.0,(61) 30810030,clinica_institucional,0.58,0.6
0.7515,RAFAEL JULIANO ORTODONTIA,17.811.147/0001-64,EPP,BRASILIA,13,1,67800.0,(61) 30427001,marca_pessoal,0.66,1.0
0.7500,REDE ODONTO,13.499.675/0001-79,DEMAIS,AGUAS CLARAS,15,1,20000.0,(61) 82007777,clinica_geral,0.7,0.35
0.7500,FOCCUS ODONTOLOGIA,10.543.461/0001-64,EPP,ASA SUL,17,1,10000.0,(61) 81757712,clinica_geral,0.7,0.35
0.7480,AMPLA ODONTOLOGIA,19.162.693/0001-47,DEMAIS,AGUAS CLARAS,12,1,10000.0,(61) 34353050,clinica_geral,0.57,0.6
0.7480,INSTITUTO ODONTOLOGICO BITENCOURT,15.023.333/0001-03,DEMAIS,ASA NORTE,14,1,10000.0,(61) 33287947,clinica_institucional,0.57,0.6
0.7480,VIVALLE ODONTOLOGIA ESPECIALIZADA,23.390.074/0001-87,DEMAIS,ASA SUL,10,1,10000.0,(61) 95559299,clinica_institucional,0.57,0.6
0.7480,CLINIDENTE,10.837.973/0001-33,DEMAIS,ASA SUL,17,1,2000.0,(61) 33213532,clinica_geral,0.57,0.6
0.7480,COM CLINICA ODONTOLOGICA DRA. MONICA,05.482.627/0001-40,DEMAIS,ASA SUL,23,1,2000.0,(61) 34421333,clinica_geral,0.57,0.6
0.7470,ORTOMIX SOLUCOES ESTETICAS,04.026.538/0001-26,ME,SUDOESTE,25,1,100000.0,(61) 32330030,especialista_alto_ticket,0.48,1.0
0.7465,DR RAFAEL MONTEIRO HARMONIZACAO OROFACIAL,55.446.434/0001-01,EPP,AGUAS CLARAS,2,1,150000.0,(61) 81022042,marca_pessoal,0.61,1.0
0.7460,DENTALIS,18.891.633/0001-00,DEMAIS,ASA NORTE,12,1,110000.0,(61) 33280541,clinica_geral,0.69,0.35
0.7445,INSTITUTO VERAZO,30.135.201/0001-67,EPP,ASA SUL,8,1,50000.0,(61) 33443732,clinica_institucional,0.73,0.6
0.7440,CABI,05.561.786/0001-30,EPP,ASA SUL,23,1,510000.0,(61) 39640691,clinica_institucional,0.81,0.1
0.7440,STUDIO ORTO ODONTOLOGIA ESPECIALIZADA,12.408.632/0001-78,DEMAIS,ASA NORTE,16,1,15000.0,(61) 39640691,clinica_institucional,0.56,0.6
0.7440,CLINICA MIRO,08.288.661/0001-76,ME,ASA NORTE,19,1,10000.0,(61) 33270766,especialista_alto_ticket,0.36,1.0
0.7440,GEORGEA PROBST - ODONTOLOGIA,08.541.895/0001-83,ME,ASA SUL,19,1,5000.0,(61) 39633333,especialista_alto_ticket,0.36,1.0
0.7440,ORTHO QUALITY ORTODONTIA,08.641.622/0001-00,ME,ASA NORTE,19,1,5000.0,(61) 33263099,especialista_alto_ticket,0.36,1.0
0.7435,HARMONIZE - ODONTOLOGIA E ESTETICA FACIAL E CORPORAL,37.488.134/0001-03,EPP,NOROESTE,6,1,45000.0,(61) 81890707,especialista_alto_ticket,0.59,1.0
0.7430,BAGNATO ODONTOLOGIA ESPECIALIZADA,01.174.636/0001-12,DEMAIS,ASA NORTE,30,1,95400.0,(61) 33273205,clinica_institucional,0.67,0.6
0.7430,BORGES ODONTOLOGIA,00.993.101/0001-00,DEMAIS,ASA NORTE,30,1,50000.0,(61) 33288788,clinica_geral,0.67,0.6
0.7430,CLINICA ODONTOLOGICA REGINA MARIA COSTA LTDA,37.090.362/0001-20,EPP,ASA NORTE,34,1,50000.0,(61) 81970050,clinica_geral,0.67,0.6
0.7430,BIO ODONTOLOGIA INTEGRADA,01.307.061/0001-69,EPP,ASA NORTE,30,1,40000.0,(61) 37015041,clinica_geral,0.67,0.6
0.7430,CLINICA NOBILE,04.070.786/0001-74,EPP,ASA SUL,25,1,40000.0,(61) 32743620,clinica_geral,0.67,0.6
0.7430,XIMENES PATIER ODONTOLOGIA INTEGRADA,01.111.999/0001-09,EPP,ASA SUL,30,1,30000.0,(61) 33273788,clinica_geral,0.67,0.6
0.7430,CLINICA ODONTOLOGICA SANDRA BRITO E CAROLINA WERNECK,01.225.511/0001-74,EPP,ASA NORTE,30,1,20000.0,(61) 3270537,clinica_geral,0.67,0.6
0.7430,INSTITUTO MAXILO FACIAL,02.250.206/0001-03,EPP,ASA SUL,28,1,20000.0,(61) 32456785,clinica_institucional,0.67,0.6
0.7430,INSTITUTO SECANHO DE SAUDE BUCAL,00.706.146/0001-57,EPP,ASA NORTE,31,1,20000.0,(61) 33288488,clinica_institucional,0.67,0.6
0.7425,IOFE- INSTITUTO DE ODONTOLOGIA FUNCIONAL E ESTETICA,31.683.570/0001-57,ME,ASA SUL,7,2,100000.0,(61) 32022080,multi_unidade,0.55,1.0
0.7420,HUMBERTO LEMOS ODONTOLOGIA,10.893.651/0001-01,DEMAIS,ASA NORTE,17,1,100000.0,(61) 33262610,clinica_geral,0.68,0.35
