cnpj_basico,n_socios,n_administradores,socio_mais_antigo
27187450,1,0,2016-05-25
55211915,1,0,2024-05-21
42182587,1,0,2021-06-02
27963319,1,0,2017-04-10
60059210,1,0,2025-03-24
63611466,1,0,2025-11-11
30258530,1,0,2018-04-16
63289552,1,0,2025-10-21
51921460,1,0,2023-08-23
52997956,1,0,2023-11-24
30353159,1,0,2018-04-10
51008054,1,0,2023-06-12
17438978,1,0,2012-10-09
55441735,1,0,2024-06-07
58406370,1,0,2024-12-10
58114764,1,0,2024-11-14
49777123,2,2,2023-03-02
59087906,1,0,2025-01-24
64308267,1,0,2026-01-06
50807001,1,0,2023-05-24
03702847,2,1,2000-03-14
03438059,2,1,1999-08-02
30244006,6,1,2018-04-10
31302709,1,0,2018-08-10
50876702,1,0,2023-05-30
27304028,1,0,2017-02-07
20238867,3,0,2014-03-21
34055779,3,0,2019-06-14
59771752,3,3,2025-03-06
61010588,1,0,2025-05-26
41978142,1,0,2021-05-17
37658822,2,2,2020-07-08
63124070,2,0,2025-10-09
43161259,1,1,2021-08-17
60126990,1,0,2025-03-27
17177034,2,1,2012-10-19
10789718,3,1,2009-03-11
27924609,2,2,2017-04-05
60980922,1,0,2025-05-23
63544450,1,0,2025-11-06
31806784,2,1,2018-09-28
43856907,2,0,2021-10-13
36160597,1,0,2020-01-27
49370327,1,0,2023-01-27
57779512,2,1,2024-10-21
48694245,1,0,2022-11-22
34046475,1,0,2019-06-04
59860067,1,0,2025-03-12
60048885,1,0,2025-03-24
63803066,1,0,2025-11-25
31744633,1,0,2018-09-24
54497325,1,0,2024-03-27
57053750,2,2,2024-08-28
05121366,1,1,2002-06-04
25022723,1,0,2016-05-06
54442052,1,0,2024-03-22
02663941,10,1,1998-06-26
02077393,70,2,1997-02-17
14729718,1,0,2011-11-23
22829532,2,1,2015-06-12
86690534,2,2,1994-08-29
34920755,1,0,2019-08-09
20958772,2,2,2014-08-13
62680078,1,0,2025-09-11
10309362,2,2,2008-07-25
45721175,1,0,2022-03-21
55720852,1,0,2024-06-28
49204351,1,0,2023-01-16
44947622,1,0,2022-01-20
59511001,1,0,2025-02-17
50012671,1,0,2023-03-21
50886682,1,0,2023-05-31
49325006,1,0,2023-01-25
37897957,1,0,2020-07-29
55072591,1,0,2024-05-09
31377327,1,0,2017-09-20
52531771,1,0,2023-10-16
39783696,2,0,2020-11-13
54699391,1,0,2024-04-11
54440806,48,3,2024-03-22
03589467,7,1,2000-01-11
30165579,1,0,2018-04-02
61452615,1,0,2025-06-25
43197851,1,0,2021-08-19
13278113,2,1,2011-02-08
62911838,1,0,2025-09-26
58141283,5,1,2024-11-18
48161342,1,0,2022-10-03
57212143,1,0,2024-09-09
45178322,1,0,2022-02-07
60511645,2,1,2025-04-23
24402813,1,0,2016-03-02
46517938,1,0,2022-05-24
56746708,1,0,2024-08-14
50018123,1,0,2023-03-21
27761900,1,0,2017-05-05
43721879,1,0,2021-09-30
24889746,1,0,2016-05-20
49448222,1,0,2023-02-02
50526633,1,0,2023-05-03
43141188,1,0,2021-08-16
12845886,2,2,2010-11-04
52891738,2,1,2023-11-14
49123075,1,0,2023-01-10
56187174,1,0,2024-07-31
24142492,1,0,2015-11-26
40675528,1,1,2025-03-11
57869321,1,0,2024-10-28
62336504,1,0,2025-08-21
35558411,1,0,2019-11-13
40960816,1,0,2021-02-23
25014394,2,1,2016-05-25
61666555,1,0,2025-07-09
53462774,2,0,2024-01-11
54370975,2,1,2024-03-18
43523449,2,2,2021-09-15
38050738,2,2,1993-03-03
39914889,1,0,2020-11-25
40895695,1,0,2021-02-18
21968577,1,0,2015-02-05
63245499,2,2,2025-10-17
59781074,1,0,2025-03-07
62861095,1,0,2025-09-23
13382997,2,2,2011-02-25
48988248,1,0,2022-12-27
59212318,1,0,2025-01-31
62831889,1,0,2025-09-22
59268726,1,0,2025-02-04
60143954,1,0,2025-03-28
55861415,1,0,2024-07-09
60056524,1,0,2025-03-24
48030537,1,0,2022-09-21
20298951,1,0,2014-04-25
44447108,1,0,2021-12-01
61343183,1,0,2025-06-17
63865305,1,0,2025-11-28
13173218,2,2,2010-12-27
27671930,1,0,2017-04-20
06091559,2,1,2003-11-05
30280801,1,0,2018-02-27
47258568,1,0,2022-07-22
36176836,1,0,2019-12-16
56934195,1,0,2024-08-20
28578006,3,3,2017-07-13
52504440,1,0,2023-10-11
17444904,2,1,2012-06-05
27761524,1,0,2017-03-20
53906056,1,0,2024-02-14
60491510,2,0,2025-04-22
49458429,12,1,2023-02-03
54838147,1,0,2024-04-22
04350924,9,1,1996-12-16
59331480,3,3,2025-02-06
24311860,2,1,2015-11-30
39270216,1,1,2020-10-01
62003814,2,1,2025-07-31
37135422,1,0,2020-05-13
53924856,2,0,2024-02-15
51812362,1,0,2023-08-15
53216429,1,0,2023-12-15
44042565,1,0,2021-10-27
35754119,1,0,2019-12-09
64097965,1,0,2025-12-15
10895154,2,1,2009-05-04
23130706,1,0,2015-08-03
43143223,1,0,2021-08-16
30114387,1,0,2018-03-27
52694793,1,0,2023-10-27
63221171,1,0,2025-10-16
05912309,1,0,2003-09-23
54934354,1,0,2024-04-29
60696942,1,0,2025-05-06
54091120,1,0,2024-02-27
54934109,1,0,2024-04-29
32390095,1,0,2025-07-07
53424387,2,2,2024-01-09
31439341,1,0,2018-08-24
32071191,2,2,2018-11-09
60761781,2,2,2025-05-09
33649066,3,1,2019-05-07
04118900,3,1,2001-12-05
26266652,2,1,2016-09-09
60604087,3,3,2025-04-29
32390087,1,0,2019-01-03
26967866,3,2,2016-12-23
53186452,1,0,2023-12-13
53960404,1,0,2024-02-19
47911547,1,0,2022-09-12
49122998,1,0,2023-01-10
61642006,1,0,2025-07-08
54189603,1,0,2024-03-05
14941917,2,1,2011-12-06
57323519,1,0,2024-09-17
59834890,1,0,2025-03-11
59813368,1,0,2025-03-10
60219879,1,0,2025-04-02
56093098,1,0,2024-07-25
32432290,2,1,2018-12-07
62404790,1,0,2025-08-26
61863996,1,0,2025-07-22
34584710,2,1,2019-08-19
46591635,2,2,2022-05-30
21244438,4,1,2014-07-31
59401912,1,0,2025-02-11
51383863,1,0,2023-07-11
63735514,1,0,2025-11-19
52827108,2,2,2023-11-08
59834656,1,0,2025-03-11
62268642,1,0,2025-08-18
37852656,1,0,2020-07-24
04354333,2,2,2001-03-22
03471033,2,2,1999-10-27
58520343,1,0,2024-12-19
45197586,1,0,2022-02-08
55442294,1,0,2024-06-07
62054392,1,0,2025-08-04
33184159,1,0,2019-03-19
42102117,4,0,2021-05-26
39783534,1,0,2020-11-13
44585745,2,2,2021-12-14
04929137,2,1,2002-01-04
04231127,2,1,1997-09-16
49746630,2,0,2023-02-28
34486009,1,0,2019-07-24
47898608,1,0,2022-09-09
55316511,1,0,2024-05-28
26694774,1,0,2016-11-21
50948016,1,0,2023-06-05
34412892,1,0,2019-07-01
59079463,1,0,2025-01-24
55690988,1,0,2024-06-26
39349926,1,0,2020-10-07
60776159,2,1,2025-05-12
56746750,1,0,2024-08-14
49574434,1,0,2023-02-13
26977993,1,0,2017-01-23
50790386,2,2,2023-05-23
23517973,1,0,2015-10-16
25079576,1,0,2016-06-08
60078050,2,1,2025-03-25
61250358,2,1,2025-06-10
14131912,1,0,2011-08-12
54987068,1,0,2024-05-03
55768168,1,0,2024-07-02
60441653,1,0,2025-04-16
03025898,1,0,1999-03-15
59558910,1,0,2025-02-19
16631295,2,2,2012-06-11
35059744,1,0,2019-09-16
48450208,1,0,2022-10-28
26433657,1,0,2016-06-24
41778166,1,0,2021-04-30
25060852,2,1,2016-05-04
54934597,1,0,2024-04-29
60978864,1,0,2025-05-23
50090714,2,2,2023-03-27
59194674,1,0,2025-01-30
07032850,2,1,2012-03-23
53651109,1,0,2024-01-25
26561335,1,0,2016-11-10
63138780,1,0,2025-10-10
59449573,1,0,2025-02-13
49556372,1,0,2023-02-10
24793686,1,0,2016-04-29
59501366,1,0,2025-02-17
37790687,1,0,2020-07-20
43532570,1,0,2021-01-18
56954341,30,3,2024-08-21
44354081,1,0,2021-11-24
24680942,2,1,2016-04-28
38827187,1,0,2020-09-24
22377270,1,0,2015-03-19
10712005,2,2,2009-01-30
31018226,1,0,2018-07-20
59569815,1,0,2025-02-20
55159201,1,0,2024-05-16
41369219,1,0,2021-03-26
30294531,2,0,2018-03-02
35086207,1,0,2016-11-10
50278370,1,0,2023-04-11
50840965,1,0,2023-05-26
30443353,1,0,2018-05-02
55316367,1,0,2024-05-28
53260994,1,0,2023-12-19
59197968,1,0,2025-01-30
58211556,1,0,2024-11-25
42028263,1,0,2021-05-20
54496391,1,0,2024-03-27
48803751,1,0,2022-12-05
61267494,1,0,2025-06-11
08030642,1,0,2006-04-28
04548425,23,3,2001-07-12
10627605,21,1,2009-02-09
21575252,4,4,2014-11-21
49238606,1,0,2023-01-18
41507892,3,1,2021-04-08
22168802,2,1,2015-03-20
26488975,1,0,2016-10-05
45521294,1,0,2022-03-04
62808817,1,0,2025-09-19
59763115,1,0,2025-03-06
46565063,1,0,2022-05-27
44965932,1,0,2022-01-21
25275696,1,0,2016-07-06
62783705,1,0,2025-09-18
54854306,1,0,2024-04-23
52511675,1,0,2023-10-11
25288639,2,2,2016-07-14
39266323,2,2,2020-10-01
26703257,1,0,2016-11-10
40975848,1,0,2021-02-24
62004406,1,0,2025-07-31
50840563,2,2,2023-05-26
35554777,1,0,2019-11-14
39237754,1,0,2020-09-29
53210135,1,0,2023-12-15
37237151,1,0,2020-05-26
55107408,1,0,2024-05-13
63830494,1,0,2025-11-26
16622275,38,1,2012-07-27
36608414,2,1,2020-03-09
56041143,1,0,2024-07-23
60572123,1,0,2025-04-28
63339379,3,1,2025-10-23
26590666,1,0,2016-10-20
64071381,2,2,2025-12-15
56082478,3,3,2024-07-25
05693689,12,3,2003-05-23
32256568,3,1,2018-12-14
62991919,3,1,2025-10-01
22422361,2,1,2015-04-24
28039331,1,0,2017-06-14
53313430,2,2,2023-12-27
41231768,1,0,2021-03-16
51652789,1,0,2023-08-02
36759891,1,0,2020-03-24
54190036,1,0,2024-03-05
22573660,2,1,2015-05-15
12154189,1,0,2010-06-08
40339721,1,0,2021-01-11
54813157,1,0,2024-04-19
47404849,1,0,2022-08-03
45156084,1,0,2022-02-04
47202872,1,0,2022-07-19
55976511,1,0,2024-07-17
49343267,1,0,2023-01-26
62312998,1,0,2025-08-20
40936597,1,0,2021-02-22
32502632,2,1,2019-01-03
35461689,2,1,2019-11-05
63442761,1,0,2025-10-30
62990625,1,0,2025-10-01
34277071,1,0,2019-06-18
50365664,1,0,2023-04-18
55518638,1,0,2024-06-13
50437857,3,1,2023-04-25
07501392,1,0,2006-05-24
48545088,1,0,2022-11-08
03848651,2,1,2000-05-31
38001288,2,1,2019-12-19
62300291,1,0,2025-08-19
12596687,4,3,2010-09-14
43793483,1,0,2021-10-06
61041297,1,0,2025-05-28
24172486,1,0,2016-02-04
37116845,1,0,1999-03-10
59211068,1,0,2025-01-31
19248816,2,2,2013-10-17
54776595,1,0,2024-04-17
61593720,1,0,2025-07-04
61454309,2,2,2025-06-25
51709504,1,0,2023-08-07
62860250,1,0,2025-09-23
52596043,1,0,2023-10-19
00590433,2,1,1994-11-09
62444887,1,0,2025-08-28
60026794,1,0,2025-03-21
55844698,1,0,2024-07-08
27974661,1,0,2017-01-10
57036815,1,0,2024-08-27
52511139,2,1,2023-10-11
32963931,4,2,2019-02-22
27816812,1,0,2017-05-05
58148620,1,0,2024-11-19
19182320,2,1,2013-10-18
48928051,7,2,2022-12-19
58515324,2,2,2024-12-19
54705205,1,0,2024-04-12
61449452,1,0,2025-06-25
53027045,2,2,2023-11-28
32433367,1,0,2018-10-08
62877148,1,0,2025-09-24
27803158,1,0,2017-04-10
20069858,2,2,2014-02-28
61349729,1,0,2025-06-17
24128448,2,1,2015-08-25
61190502,1,0,2025-06-06
36930349,2,1,2020-04-14
61975711,1,0,2025-07-29
56073203,2,2,2024-07-24
63859982,1,0,2025-11-28
42462415,1,0,2021-06-24
05905879,2,2,2003-09-04
50341613,1,0,2023-04-17
62739893,1,0,2025-09-16
29117024,2,1,2017-10-20
17213028,2,1,2012-08-28
10014525,2,2,2008-07-04
63190842,1,0,2018-05-02
50798608,1,0,2023-05-24
57625515,3,3,2024-10-09
60738881,1,0,2025-05-08
54150528,1,0,2024-03-01
63641321,1,0,2025-11-12
50181016,1,0,2023-04-03
58329733,1,0,2024-12-03
27124963,10,1,2021-10-08
64030700,1,0,2025-12-09
46173675,1,0,2022-04-27
57995857,1,0,2024-11-06
30203240,2,1,2018-04-02
08165997,6,1,2006-06-23
31776385,1,1,2018-10-16
63662558,1,0,2025-11-13
46055975,1,0,2022-04-18
22053568,2,1,2015-02-19
09049652,4,1,2018-10-01
23640059,1,0,2015-10-22
40293840,2,1,2021-01-07
34055781,1,0,2019-06-24
06888951,2,2,2004-07-19
27446153,1,0,2017-03-08
30465701,1,0,2018-05-03
61010387,1,0,2025-05-26
26362037,2,2,2016-08-05
60592296,1,0,2025-04-29
62738821,1,0,2025-09-16
26744669,1,0,2016-12-16
51191097,1,0,2023-06-26
18738508,2,1,2013-06-26
04874278,1,0,2002-01-22
53557863,1,0,2024-01-18
62782128,1,0,2025-09-18
30431656,1,0,2018-04-10
23972772,1,0,2015-12-23
30816782,2,2,2018-06-18
31880767,2,1,2018-10-19
25227797,1,0,2016-06-08
44118785,1,0,2021-11-04
30678374,1,0,2018-05-07
59111323,1,0,2025-01-27
15422974,1,0,2010-05-25
58405239,1,0,2024-12-10
11904601,1,0,2010-04-14
61858586,1,0,2025-07-22
33068779,1,0,2019-02-22
30004975,3,0,2018-03-05
60208805,4,1,2025-04-02
41231652,2,1,2021-03-16
31454193,2,1,2018-08-28
54082701,1,0,2024-02-27
62504646,1,0,2025-09-01
62688682,1,0,2025-09-12
57518287,2,2,2024-10-01
49561088,1,0,2023-02-10
04764918,1,0,2006-03-27
45732876,1,0,2022-03-09
62380956,1,0,2025-08-25
51465116,1,0,2023-07-18
39348761,8,3,2020-10-07
00377220,3,3,2004-11-22
37060115,1,0,2020-05-04
09373012,2,1,2007-10-16
46563975,1,0,2022-05-27
21526229,2,1,2014-06-27
38715487,2,1,2020-09-23
49861427,1,0,2023-03-08
61844307,3,1,2025-07-21
54712194,1,0,2024-04-12
49699398,1,0,2023-02-24
62233409,1,0,2025-08-14
58519633,1,0,2024-12-19
35405277,1,0,2019-10-31
45984012,1,0,2019-10-21
50807656,1,0,2023-05-24
48360356,2,1,2022-10-20
63394151,2,0,2025-10-28
36165205,2,2,2020-01-20
39943489,1,0,2020-11-27
44967979,2,1,2022-01-21
61267220,1,0,2025-06-11
13397792,2,1,2011-02-08
60397513,1,0,2025-04-14
61114771,1,0,2025-06-02
57025556,1,0,2024-08-27
28726102,2,2,2017-09-18
50679686,2,2,2023-05-15
58232437,1,0,2024-11-26
28087711,1,0,2017-06-13
42626239,2,1,2021-07-07
41543402,1,0,2021-04-12
52869936,1,0,2023-11-13
56073853,2,2,2024-07-24
59502097,3,1,2025-02-17
23915126,2,1,2015-12-23
28296219,1,0,2017-06-28
26624183,1,0,2016-11-04
57568426,2,2,2024-10-04
55087694,1,0,2024-05-10
63083972,1,0,2025-10-07
48958476,1,0,2022-12-22
40192225,1,0,2020-12-23
54809004,1,0,2024-04-19
64382314,1,0,2026-01-09
18251336,7,1,2013-05-16
30805259,1,0,2018-06-15
36360203,12,2,2020-02-11
24812662,5,1,2016-05-04
61553920,1,0,2025-07-02
63341477,1,0,2025-10-23
57174338,1,0,2024-09-05
47259027,2,2,2022-07-22
60145873,1,0,2025-03-28
50286465,1,0,2023-04-12
53187193,2,2,2023-12-13
44195292,1,0,2016-12-02
62314143,1,0,2025-08-20
26490720,2,1,2016-09-16
29410712,2,2,2017-12-15
48312856,2,2,2022-10-17
08563451,3,2,2006-12-18
60372792,1,0,2025-04-11
41575255,1,0,2021-04-14
63184942,1,0,2025-10-14
37670547,1,0,2020-07-09
54372836,1,0,2024-03-18
59597760,1,0,2025-02-21
59435733,1,0,2025-02-12
53556987,2,1,2024-01-18
33670997,1,0,2019-05-15
38014300,1,0,2020-08-07
19958907,3,2,2014-02-28
25021266,2,2,2016-06-08
26071305,1,0,2016-08-22
49796489,1,0,2023-03-03
42526365,1,0,2021-06-30
49965308,1,0,2023-03-16
10889359,2,1,2008-09-22
52026144,1,0,2023-08-31
25014084,1,0,2016-06-08
61007726,1,0,2025-05-26
49505801,3,2,2023-02-07
24483494,2,2,2016-02-04
60806164,1,0,2025-05-13
23593637,3,1,2015-06-12
56349124,1,0,2024-08-07
42291268,1,0,2021-06-11
62878013,1,0,2025-09-24
48160762,1,0,2022-10-03
55399735,1,0,2024-06-05
44265177,1,0,2021-11-17
27408908,1,0,2017-03-10
49753178,1,0,2023-02-28
62470559,1,0,2025-08-29
13028849,1,0,2010-09-20
52999298,1,0,2023-11-24
52669786,1,0,2023-10-25
11298747,2,2,2009-10-28
26656994,1,0,2016-11-21
26965012,2,2,1991-03-01
42732975,1,0,2021-07-15
47229058,1,0,2022-07-20
50052087,1,0,2023-03-23
48473883,2,2,2022-10-28
47593202,1,0,2022-08-16
60333347,1,0,2025-04-09
24873710,2,1,2016-04-06
17343974,1,0,2012-12-19
31054522,1,0,2018-06-27
40281283,1,0,2021-01-06
26304153,2,0,2016-09-22
64090653,1,0,2025-12-17
53122424,1,0,2023-12-06
55581470,1,0,2024-06-18
63403908,1,0,2025-10-28
53313577,1,0,2023-12-27
38152267,1,0,2020-08-19
58399670,1,0,2024-12-09
09039684,27,1,2015-06-10
52441993,1,0,2023-10-05
28376527,16,1,2017-07-13
31505994,2,1,2018-08-28
61594004,1,0,2025-07-04
21118802,3,1,2014-09-19
32190147,2,2,2018-11-28
21715104,1,1,2015-01-20
52488868,2,2,2023-10-10
51539506,6,1,2023-07-24
38429251,1,0,2020-09-11
19345614,3,2,2013-11-06
50519111,1,0,2023-05-02
26945864,2,1,2016-12-20
41993001,1,0,2016-08-22
60980466,1,0,2025-05-23
35700966,1,0,2019-12-02
56929183,1,0,2024-08-20
57682149,1,0,2024-10-14
49056011,1,0,2023-01-04
48165381,1,0,2022-10-03
06834225,1,1,2004-07-05
63597112,1,0,2025-11-10
05539537,16,3,2003-01-06
38236684,7,2,2020-08-26
22498070,3,3,2015-03-17
29812587,18,1,2017-11-27
54660390,1,0,2024-04-09
62145160,1,0,2025-08-08
26664803,3,0,2016-11-21
07280516,2,1,2005-02-17
46595034,1,0,2022-05-30
04455482,2,1,2001-05-22
28214684,2,1,2017-06-21
54805005,1,0,2024-04-19
08325188,1,0,2006-09-06
60146921,1,0,2025-03-28
62878415,2,1,2025-09-24
34068989,1,0,2019-05-28
26881673,1,0,2016-12-19
44963573,2,1,2022-01-21
09165645,3,2,2007-10-11
62140061,1,0,2025-08-08
13197938,2,2,2011-02-01
57055686,1,0,2024-08-28
61631224,1,0,2025-07-07
27933063,2,0,2017-05-19
58503627,1,0,2024-12-18
48451076,1,0,2022-10-28
28958689,1,0,2017-09-20
47418151,1,0,2022-08-04
38183501,1,0,2020-08-21
24811975,1,0,2016-04-29
57087086,1,0,2024-08-30
55439098,1,0,2024-06-07
38202237,1,0,2020-08-24
55974894,1,0,2024-07-17
38539465,2,2,2020-09-18
24669050,1,0,2016-04-06
56936202,1,0,2024-08-20
23886917,2,1,2015-05-15
28858687,2,2,2017-08-31
45089611,4,1,2022-01-31
25079356,1,0,2016-06-08
59501693,1,0,2025-02-17
05063546,8,2,2002-02-28
52264914,1,0,2023-09-21
46065159,1,0,2022-04-18
46929367,2,1,2022-06-27
54433622,2,2,2024-03-22
40819331,3,2,2017-10-23
50251781,1,0,2023-04-10
51416927,1,0,2023-07-13
46623497,1,0,2022-06-01
33201862,1,0,2019-03-15
02646633,1,0,2001-04-10
51920947,1,0,2023-08-23
31968473,2,0,2018-11-05
33999858,1,0,2019-06-14
48061171,2,1,2022-09-23
60172339,1,0,2025-03-31
12208485,1,0,2013-07-08
60061203,2,0,2025-03-24
03266127,3,1,1999-07-05
59435266,1,0,2025-02-12
37262087,1,0,2020-03-09
45762595,1,0,2022-03-23
07187226,5,2,2004-08-31
53933186,1,0,2024-02-16
34436141,1,0,2019-07-24
62938177,1,0,2025-09-29
55975360,1,0,2024-07-17
20167402,3,2,2014-02-21
58241311,1,0,2024-11-26
26380391,5,1,2016-10-10
28937979,3,1,2017-09-20
57884390,1,0,2024-10-29
05996903,2,1,2000-05-31
50477655,1,0,2023-04-27
50434754,1,0,2023-04-25
63242533,1,0,2025-10-17
28831617,1,0,2017-05-30
63597856,1,0,2025-11-10
63822081,1,0,2025-11-26
34125292,2,2,2018-11-09
21010106,2,1,2012-06-04
61800841,1,0,2025-07-17
52087698,1,0,2023-09-05
11131660,2,2,2009-07-27
60491357,1,0,2025-04-22
22250659,2,1,2015-03-27
05026219,1,0,2002-04-08
40167432,1,0,2020-12-21
25357261,2,1,2016-07-11
59481326,1,0,2025-02-14
25127357,2,2,2016-06-27
15126901,1,0,2011-12-12
60364202,1,0,2025-04-11
55108501,1,0,2024-05-13
50731556,1,0,2023-05-18
34055786,1,0,2019-06-24
48030330,1,0,2022-09-21
45683155,1,0,2022-03-16
58515058,2,1,2024-12-19
40981600,1,0,2021-02-24
53322693,2,1,2023-12-28
33582215,1,0,2019-05-07
37863967,1,0,2020-07-27
27498299,1,0,2017-02-07
52362285,1,0,2023-09-29
05613437,28,0,2003-01-30
26444885,16,1,1996-10-28
04377361,2,1,2003-03-11
59115528,4,1,2025-01-27
50363108,1,0,2023-04-18
39239947,1,0,2020-09-29
60718364,1,0,2025-05-07
35332476,1,0,2019-09-26
57376574,1,0,2024-09-20
55308904,2,2,2024-05-28
53754382,1,0,2024-02-01
34174660,1,0,2019-06-24
32282280,1,0,2018-12-06
47335742,7,1,2022-07-28
30057692,1,0,2018-03-23
29598875,1,0,2018-01-03
08963065,2,1,2007-06-26
51126257,1,0,2023-06-21
04987569,2,1,2002-03-18
55309336,1,0,2024-05-28
22575092,1,0,2013-06-05
52901178,1,0,2023-11-16
54207483,1,0,2024-03-06
55208462,1,0,2024-05-21
53095516,1,0,2023-12-04
37117090,2,1,1997-07-30
52046741,1,0,2023-09-01
34294260,1,0,2019-07-01
35664269,1,0,2019-11-29
39669826,1,0,2020-11-04
26380419,1,0,2016-10-07
47229163,1,0,2022-07-20
57593320,1,0,2024-10-07
49836374,1,0,2023-03-07
12972194,8,2,2010-06-09
23016937,2,2,2015-07-03
60325358,1,0,2025-04-09
44275979,1,0,2021-11-17
34262544,2,1,2019-07-01
05806391,4,1,2003-06-30
45332115,2,2,2022-02-17
47687344,1,0,2022-08-23
10558188,3,3,2008-12-29
50609815,2,2,2023-05-09
33543813,2,2,2019-04-25
58495139,1,0,2024-12-17
31956372,1,0,2018-11-05
28828566,4,1,2017-09-28
08983619,3,2,2007-07-31
49750770,1,0,2023-02-28
32050202,1,0,2018-09-14
04545662,2,1,2001-07-04
63642895,1,0,2025-11-12
16924906,1,0,2012-08-16
57570278,1,0,2024-10-04
15591988,1,0,2011-12-07
55626383,1,0,2024-06-21
52996657,1,0,2023-11-24
28039864,1,0,2017-04-10
26926326,1,0,2016-09-02
45729245,2,2,2022-03-21
21154011,2,1,2014-09-19
44608043,1,0,2021-12-16
59656227,1,0,2025-02-25
42311703,1,0,2021-06-14
49608315,1,0,2023-02-15
51356782,1,0,2023-07-10
63532710,1,0,2025-11-05
42316628,1,0,2021-06-14
14083479,4,1,2011-07-21
21565887,7,1,2014-11-20
28478580,1,0,2017-01-27
57378468,1,0,2024-09-20
63841601,1,0,2025-11-27
23443826,2,2,2015-07-30
47639858,1,0,2022-08-19
46566745,1,0,2022-05-27
27466836,1,0,2017-01-27
48131101,1,0,2022-09-29
28119459,3,1,2017-05-11
49733489,1,0,2023-02-27
28786865,1,0,2017-10-03
28817967,1,0,2017-08-31
28016907,1,0,2016-08-31
19098975,1,0,2013-05-10
28639486,1,0,2017-09-05
21828822,2,1,2012-07-16
49984666,1,0,2023-03-17
28128595,2,0,2017-06-14
47132373,1,0,2022-07-13
57868536,1,0,2024-10-28
29205702,2,2,2017-11-14
05902277,9,1,2003-09-16
59331089,1,0,2025-02-06
30744982,1,0,2018-06-08
44116617,1,0,2021-11-04
09615976,7,2,2008-02-15
33201669,2,1,2019-03-26
07631019,2,1,2005-09-23
58443927,1,0,2024-12-12
30019245,3,1,2017-12-15
59195678,1,0,2025-01-30
22928136,3,3,2015-04-24
63242790,2,2,2025-10-17
01248256,1,0,1996-04-23
03962124,2,2,2000-08-01
55200159,2,2,2024-05-20
27814321,1,0,2016-02-26
34930018,1,1,2019-09-13
54845099,1,0,2024-04-23
51009737,1,0,2023-06-12
62832257,1,0,2025-09-22
52362105,1,0,2023-09-29
37555717,1,0,2020-06-29
52945216,1,0,2023-11-21
63222281,1,0,2025-10-16
04616011,1,0,2003-11-14
56617264,1,0,2024-08-13
61030637,1,0,2025-05-27
63791059,1,0,2025-11-24
37572700,1,0,2020-06-30
60766588,1,1,2025-05-10
57779122,1,0,2024-10-21
59936864,1,1,1988-12-02
28671922,2,2,2017-09-05
61074555,101,72,1996-01-02
56957102,1,0,2024-08-21
51802738,1,0,2023-08-14
61225714,1,0,2025-06-09
21773507,1,0,2014-12-08
60961882,1,0,2025-05-22
53676657,2,2,2024-01-26
35345440,1,0,2019-10-21
36572513,4,1,2020-03-05
29536934,7,2,2017-12-15
23013537,3,1,2015-07-23
25023734,1,0,2016-05-20
64067340,2,2,2025-12-15
59161525,1,0,2025-01-29
30519478,1,0,2018-05-07
61553639,1,0,2025-07-02
41519680,1,0,2021-03-24
23917234,1,0,2015-11-11
60487169,1,0,2025-04-22
45046884,1,0,2022-01-27
63294460,1,0,2025-10-21
60963096,1,0,2025-05-22
63099870,1,0,2025-10-08
23711644,1,0,2015-04-06
62789641,1,0,2025-09-18
04921139,1,0,2002-02-04
02520543,57,7,1997-11-21
31586109,8,4,2018-08-21
19753943,3,2,2014-01-28
36158850,1,0,2020-01-27
46945973,2,1,2022-06-28
35699064,1,0,2019-12-02
55721440,1,0,2024-06-28
03161820,2,1,1999-05-20
42310823,1,0,2021-06-14
08286655,1,0,2006-08-17
09222005,2,1,2007-10-22
61087578,2,0,2025-05-30
53926715,1,0,2024-02-15
41305677,1,0,2021-03-22
16612057,2,1,2012-07-16
53799270,1,0,2024-02-05
24802288,2,1,2016-05-04
23093855,1,0,2015-07-16
59470529,1,0,2025-02-14
53566529,1,0,2024-01-19
30152308,1,0,2018-04-02
30161311,1,0,2018-02-16
46205141,1,0,2022-04-29
07274404,1,0,2005-03-03
57087427,1,0,2024-08-30
50511359,1,0,2023-05-02
62769347,1,0,2025-09-17
33386211,1,0,2019-03-15
28558539,1,0,2017-08-15
53783469,1,0,2024-02-02
61725398,1,0,2025-07-14
63268993,1,0,2025-10-20
30846172,1,0,2018-06-15
55691700,1,0,2024-06-26
37788211,1,0,2020-07-20
62899200,1,0,2025-09-25
12851985,3,3,2010-11-05
52900993,1,0,2023-11-16
56795880,1,0,2024-08-15
08489963,1,0,2006-11-13
57965957,1,0,2024-11-04
20201650,1,0,2023-02-16
60166744,2,1,2025-03-31
45724825,1,0,2022-03-21
09018027,3,2,2007-06-01
48966937,1,0,2022-12-23
23610837,2,2,2015-10-22
61798953,1,0,2025-07-17
12041454,1,0,2010-05-04
45781224,1,0,2022-03-24
24424325,2,2,2015-10-02
59889171,1,0,2025-03-13
44960679,1,0,2022-01-21
31258499,1,0,2018-08-10
60831090,1,0,2025-05-14
57037660,1,0,2024-08-27
64380456,1,1,2026-01-09
38660633,1,0,2020-09-22
30653941,1,0,2018-06-05
56956277,1,0,2024-08-21
44717760,1,0,2022-01-03
21177312,1,1,2014-08-21
